edge,image,label,ndsm,ndvi
dataset/train/edges/00187.png,dataset/train/images/00187.png,dataset/train/labels/00187.png,dataset/train/ndsms/00187.tif,dataset/train/ndvis/00187.tif
dataset/train/edges/00188.png,dataset/train/images/00188.png,dataset/train/labels/00188.png,dataset/train/ndsms/00188.tif,dataset/train/ndvis/00188.tif
dataset/train/edges/00189.png,dataset/train/images/00189.png,dataset/train/labels/00189.png,dataset/train/ndsms/00189.tif,dataset/train/ndvis/00189.tif
dataset/train/edges/00190.png,dataset/train/images/00190.png,dataset/train/labels/00190.png,dataset/train/ndsms/00190.tif,dataset/train/ndvis/00190.tif
dataset/train/edges/00191.png,dataset/train/images/00191.png,dataset/train/labels/00191.png,dataset/train/ndsms/00191.tif,dataset/train/ndvis/00191.tif
dataset/train/edges/00192.png,dataset/train/images/00192.png,dataset/train/labels/00192.png,dataset/train/ndsms/00192.tif,dataset/train/ndvis/00192.tif
dataset/train/edges/00193.png,dataset/train/images/00193.png,dataset/train/labels/00193.png,dataset/train/ndsms/00193.tif,dataset/train/ndvis/00193.tif
dataset/train/edges/00194.png,dataset/train/images/00194.png,dataset/train/labels/00194.png,dataset/train/ndsms/00194.tif,dataset/train/ndvis/00194.tif
dataset/train/edges/00195.png,dataset/train/images/00195.png,dataset/train/labels/00195.png,dataset/train/ndsms/00195.tif,dataset/train/ndvis/00195.tif
dataset/train/edges/00196.png,dataset/train/images/00196.png,dataset/train/labels/00196.png,dataset/train/ndsms/00196.tif,dataset/train/ndvis/00196.tif
dataset/train/edges/00197.png,dataset/train/images/00197.png,dataset/train/labels/00197.png,dataset/train/ndsms/00197.tif,dataset/train/ndvis/00197.tif
dataset/train/edges/00198.png,dataset/train/images/00198.png,dataset/train/labels/00198.png,dataset/train/ndsms/00198.tif,dataset/train/ndvis/00198.tif
dataset/train/edges/00199.png,dataset/train/images/00199.png,dataset/train/labels/00199.png,dataset/train/ndsms/00199.tif,dataset/train/ndvis/00199.tif
dataset/train/edges/00200.png,dataset/train/images/00200.png,dataset/train/labels/00200.png,dataset/train/ndsms/00200.tif,dataset/train/ndvis/00200.tif
dataset/train/edges/00201.png,dataset/train/images/00201.png,dataset/train/labels/00201.png,dataset/train/ndsms/00201.tif,dataset/train/ndvis/00201.tif
dataset/train/edges/00202.png,dataset/train/images/00202.png,dataset/train/labels/00202.png,dataset/train/ndsms/00202.tif,dataset/train/ndvis/00202.tif
dataset/train/edges/00203.png,dataset/train/images/00203.png,dataset/train/labels/00203.png,dataset/train/ndsms/00203.tif,dataset/train/ndvis/00203.tif
dataset/train/edges/00204.png,dataset/train/images/00204.png,dataset/train/labels/00204.png,dataset/train/ndsms/00204.tif,dataset/train/ndvis/00204.tif
dataset/train/edges/00205.png,dataset/train/images/00205.png,dataset/train/labels/00205.png,dataset/train/ndsms/00205.tif,dataset/train/ndvis/00205.tif
dataset/train/edges/00206.png,dataset/train/images/00206.png,dataset/train/labels/00206.png,dataset/train/ndsms/00206.tif,dataset/train/ndvis/00206.tif
dataset/train/edges/00207.png,dataset/train/images/00207.png,dataset/train/labels/00207.png,dataset/train/ndsms/00207.tif,dataset/train/ndvis/00207.tif
dataset/train/edges/00208.png,dataset/train/images/00208.png,dataset/train/labels/00208.png,dataset/train/ndsms/00208.tif,dataset/train/ndvis/00208.tif
dataset/train/edges/00209.png,dataset/train/images/00209.png,dataset/train/labels/00209.png,dataset/train/ndsms/00209.tif,dataset/train/ndvis/00209.tif
dataset/train/edges/00210.png,dataset/train/images/00210.png,dataset/train/labels/00210.png,dataset/train/ndsms/00210.tif,dataset/train/ndvis/00210.tif
dataset/train/edges/00211.png,dataset/train/images/00211.png,dataset/train/labels/00211.png,dataset/train/ndsms/00211.tif,dataset/train/ndvis/00211.tif
dataset/train/edges/00212.png,dataset/train/images/00212.png,dataset/train/labels/00212.png,dataset/train/ndsms/00212.tif,dataset/train/ndvis/00212.tif
dataset/train/edges/00213.png,dataset/train/images/00213.png,dataset/train/labels/00213.png,dataset/train/ndsms/00213.tif,dataset/train/ndvis/00213.tif
dataset/train/edges/00214.png,dataset/train/images/00214.png,dataset/train/labels/00214.png,dataset/train/ndsms/00214.tif,dataset/train/ndvis/00214.tif
dataset/train/edges/00215.png,dataset/train/images/00215.png,dataset/train/labels/00215.png,dataset/train/ndsms/00215.tif,dataset/train/ndvis/00215.tif
dataset/train/edges/00216.png,dataset/train/images/00216.png,dataset/train/labels/00216.png,dataset/train/ndsms/00216.tif,dataset/train/ndvis/00216.tif
dataset/train/edges/00217.png,dataset/train/images/00217.png,dataset/train/labels/00217.png,dataset/train/ndsms/00217.tif,dataset/train/ndvis/00217.tif
dataset/train/edges/00218.png,dataset/train/images/00218.png,dataset/train/labels/00218.png,dataset/train/ndsms/00218.tif,dataset/train/ndvis/00218.tif
dataset/train/edges/00219.png,dataset/train/images/00219.png,dataset/train/labels/00219.png,dataset/train/ndsms/00219.tif,dataset/train/ndvis/00219.tif
dataset/train/edges/00220.png,dataset/train/images/00220.png,dataset/train/labels/00220.png,dataset/train/ndsms/00220.tif,dataset/train/ndvis/00220.tif
dataset/train/edges/00221.png,dataset/train/images/00221.png,dataset/train/labels/00221.png,dataset/train/ndsms/00221.tif,dataset/train/ndvis/00221.tif
dataset/train/edges/00222.png,dataset/train/images/00222.png,dataset/train/labels/00222.png,dataset/train/ndsms/00222.tif,dataset/train/ndvis/00222.tif
dataset/train/edges/00223.png,dataset/train/images/00223.png,dataset/train/labels/00223.png,dataset/train/ndsms/00223.tif,dataset/train/ndvis/00223.tif
dataset/train/edges/00224.png,dataset/train/images/00224.png,dataset/train/labels/00224.png,dataset/train/ndsms/00224.tif,dataset/train/ndvis/00224.tif
dataset/train/edges/00225.png,dataset/train/images/00225.png,dataset/train/labels/00225.png,dataset/train/ndsms/00225.tif,dataset/train/ndvis/00225.tif
dataset/train/edges/00226.png,dataset/train/images/00226.png,dataset/train/labels/00226.png,dataset/train/ndsms/00226.tif,dataset/train/ndvis/00226.tif
dataset/train/edges/00227.png,dataset/train/images/00227.png,dataset/train/labels/00227.png,dataset/train/ndsms/00227.tif,dataset/train/ndvis/00227.tif
dataset/train/edges/00228.png,dataset/train/images/00228.png,dataset/train/labels/00228.png,dataset/train/ndsms/00228.tif,dataset/train/ndvis/00228.tif
dataset/train/edges/00229.png,dataset/train/images/00229.png,dataset/train/labels/00229.png,dataset/train/ndsms/00229.tif,dataset/train/ndvis/00229.tif
dataset/train/edges/00230.png,dataset/train/images/00230.png,dataset/train/labels/00230.png,dataset/train/ndsms/00230.tif,dataset/train/ndvis/00230.tif
dataset/train/edges/00231.png,dataset/train/images/00231.png,dataset/train/labels/00231.png,dataset/train/ndsms/00231.tif,dataset/train/ndvis/00231.tif
dataset/train/edges/00232.png,dataset/train/images/00232.png,dataset/train/labels/00232.png,dataset/train/ndsms/00232.tif,dataset/train/ndvis/00232.tif
dataset/train/edges/00233.png,dataset/train/images/00233.png,dataset/train/labels/00233.png,dataset/train/ndsms/00233.tif,dataset/train/ndvis/00233.tif
dataset/train/edges/00234.png,dataset/train/images/00234.png,dataset/train/labels/00234.png,dataset/train/ndsms/00234.tif,dataset/train/ndvis/00234.tif
dataset/train/edges/00235.png,dataset/train/images/00235.png,dataset/train/labels/00235.png,dataset/train/ndsms/00235.tif,dataset/train/ndvis/00235.tif
dataset/train/edges/00236.png,dataset/train/images/00236.png,dataset/train/labels/00236.png,dataset/train/ndsms/00236.tif,dataset/train/ndvis/00236.tif
dataset/train/edges/00237.png,dataset/train/images/00237.png,dataset/train/labels/00237.png,dataset/train/ndsms/00237.tif,dataset/train/ndvis/00237.tif
dataset/train/edges/00238.png,dataset/train/images/00238.png,dataset/train/labels/00238.png,dataset/train/ndsms/00238.tif,dataset/train/ndvis/00238.tif
dataset/train/edges/00239.png,dataset/train/images/00239.png,dataset/train/labels/00239.png,dataset/train/ndsms/00239.tif,dataset/train/ndvis/00239.tif
dataset/train/edges/00240.png,dataset/train/images/00240.png,dataset/train/labels/00240.png,dataset/train/ndsms/00240.tif,dataset/train/ndvis/00240.tif
dataset/train/edges/00241.png,dataset/train/images/00241.png,dataset/train/labels/00241.png,dataset/train/ndsms/00241.tif,dataset/train/ndvis/00241.tif
dataset/train/edges/00242.png,dataset/train/images/00242.png,dataset/train/labels/00242.png,dataset/train/ndsms/00242.tif,dataset/train/ndvis/00242.tif
dataset/train/edges/00243.png,dataset/train/images/00243.png,dataset/train/labels/00243.png,dataset/train/ndsms/00243.tif,dataset/train/ndvis/00243.tif
dataset/train/edges/00244.png,dataset/train/images/00244.png,dataset/train/labels/00244.png,dataset/train/ndsms/00244.tif,dataset/train/ndvis/00244.tif
dataset/train/edges/00245.png,dataset/train/images/00245.png,dataset/train/labels/00245.png,dataset/train/ndsms/00245.tif,dataset/train/ndvis/00245.tif
dataset/train/edges/00246.png,dataset/train/images/00246.png,dataset/train/labels/00246.png,dataset/train/ndsms/00246.tif,dataset/train/ndvis/00246.tif
dataset/train/edges/00247.png,dataset/train/images/00247.png,dataset/train/labels/00247.png,dataset/train/ndsms/00247.tif,dataset/train/ndvis/00247.tif
dataset/train/edges/00248.png,dataset/train/images/00248.png,dataset/train/labels/00248.png,dataset/train/ndsms/00248.tif,dataset/train/ndvis/00248.tif
dataset/train/edges/00249.png,dataset/train/images/00249.png,dataset/train/labels/00249.png,dataset/train/ndsms/00249.tif,dataset/train/ndvis/00249.tif
dataset/train/edges/00250.png,dataset/train/images/00250.png,dataset/train/labels/00250.png,dataset/train/ndsms/00250.tif,dataset/train/ndvis/00250.tif
dataset/train/edges/00251.png,dataset/train/images/00251.png,dataset/train/labels/00251.png,dataset/train/ndsms/00251.tif,dataset/train/ndvis/00251.tif
dataset/train/edges/00252.png,dataset/train/images/00252.png,dataset/train/labels/00252.png,dataset/train/ndsms/00252.tif,dataset/train/ndvis/00252.tif
dataset/train/edges/00253.png,dataset/train/images/00253.png,dataset/train/labels/00253.png,dataset/train/ndsms/00253.tif,dataset/train/ndvis/00253.tif
dataset/train/edges/00254.png,dataset/train/images/00254.png,dataset/train/labels/00254.png,dataset/train/ndsms/00254.tif,dataset/train/ndvis/00254.tif
dataset/train/edges/00255.png,dataset/train/images/00255.png,dataset/train/labels/00255.png,dataset/train/ndsms/00255.tif,dataset/train/ndvis/00255.tif
dataset/train/edges/00256.png,dataset/train/images/00256.png,dataset/train/labels/00256.png,dataset/train/ndsms/00256.tif,dataset/train/ndvis/00256.tif
dataset/train/edges/00257.png,dataset/train/images/00257.png,dataset/train/labels/00257.png,dataset/train/ndsms/00257.tif,dataset/train/ndvis/00257.tif
dataset/train/edges/00258.png,dataset/train/images/00258.png,dataset/train/labels/00258.png,dataset/train/ndsms/00258.tif,dataset/train/ndvis/00258.tif
dataset/train/edges/00259.png,dataset/train/images/00259.png,dataset/train/labels/00259.png,dataset/train/ndsms/00259.tif,dataset/train/ndvis/00259.tif
dataset/train/edges/00260.png,dataset/train/images/00260.png,dataset/train/labels/00260.png,dataset/train/ndsms/00260.tif,dataset/train/ndvis/00260.tif
dataset/train/edges/00261.png,dataset/train/images/00261.png,dataset/train/labels/00261.png,dataset/train/ndsms/00261.tif,dataset/train/ndvis/00261.tif
dataset/train/edges/00262.png,dataset/train/images/00262.png,dataset/train/labels/00262.png,dataset/train/ndsms/00262.tif,dataset/train/ndvis/00262.tif
dataset/train/edges/00263.png,dataset/train/images/00263.png,dataset/train/labels/00263.png,dataset/train/ndsms/00263.tif,dataset/train/ndvis/00263.tif
dataset/train/edges/00264.png,dataset/train/images/00264.png,dataset/train/labels/00264.png,dataset/train/ndsms/00264.tif,dataset/train/ndvis/00264.tif
dataset/train/edges/00265.png,dataset/train/images/00265.png,dataset/train/labels/00265.png,dataset/train/ndsms/00265.tif,dataset/train/ndvis/00265.tif
dataset/train/edges/00266.png,dataset/train/images/00266.png,dataset/train/labels/00266.png,dataset/train/ndsms/00266.tif,dataset/train/ndvis/00266.tif
dataset/train/edges/00267.png,dataset/train/images/00267.png,dataset/train/labels/00267.png,dataset/train/ndsms/00267.tif,dataset/train/ndvis/00267.tif
dataset/train/edges/00268.png,dataset/train/images/00268.png,dataset/train/labels/00268.png,dataset/train/ndsms/00268.tif,dataset/train/ndvis/00268.tif
dataset/train/edges/00269.png,dataset/train/images/00269.png,dataset/train/labels/00269.png,dataset/train/ndsms/00269.tif,dataset/train/ndvis/00269.tif
dataset/train/edges/00270.png,dataset/train/images/00270.png,dataset/train/labels/00270.png,dataset/train/ndsms/00270.tif,dataset/train/ndvis/00270.tif
dataset/train/edges/00271.png,dataset/train/images/00271.png,dataset/train/labels/00271.png,dataset/train/ndsms/00271.tif,dataset/train/ndvis/00271.tif
dataset/train/edges/00272.png,dataset/train/images/00272.png,dataset/train/labels/00272.png,dataset/train/ndsms/00272.tif,dataset/train/ndvis/00272.tif
dataset/train/edges/00273.png,dataset/train/images/00273.png,dataset/train/labels/00273.png,dataset/train/ndsms/00273.tif,dataset/train/ndvis/00273.tif
dataset/train/edges/00274.png,dataset/train/images/00274.png,dataset/train/labels/00274.png,dataset/train/ndsms/00274.tif,dataset/train/ndvis/00274.tif
dataset/train/edges/00275.png,dataset/train/images/00275.png,dataset/train/labels/00275.png,dataset/train/ndsms/00275.tif,dataset/train/ndvis/00275.tif
dataset/train/edges/00276.png,dataset/train/images/00276.png,dataset/train/labels/00276.png,dataset/train/ndsms/00276.tif,dataset/train/ndvis/00276.tif
dataset/train/edges/00277.png,dataset/train/images/00277.png,dataset/train/labels/00277.png,dataset/train/ndsms/00277.tif,dataset/train/ndvis/00277.tif
dataset/train/edges/00278.png,dataset/train/images/00278.png,dataset/train/labels/00278.png,dataset/train/ndsms/00278.tif,dataset/train/ndvis/00278.tif
dataset/train/edges/00279.png,dataset/train/images/00279.png,dataset/train/labels/00279.png,dataset/train/ndsms/00279.tif,dataset/train/ndvis/00279.tif
dataset/train/edges/00280.png,dataset/train/images/00280.png,dataset/train/labels/00280.png,dataset/train/ndsms/00280.tif,dataset/train/ndvis/00280.tif
dataset/train/edges/00281.png,dataset/train/images/00281.png,dataset/train/labels/00281.png,dataset/train/ndsms/00281.tif,dataset/train/ndvis/00281.tif
dataset/train/edges/00282.png,dataset/train/images/00282.png,dataset/train/labels/00282.png,dataset/train/ndsms/00282.tif,dataset/train/ndvis/00282.tif
dataset/train/edges/00283.png,dataset/train/images/00283.png,dataset/train/labels/00283.png,dataset/train/ndsms/00283.tif,dataset/train/ndvis/00283.tif
dataset/train/edges/00284.png,dataset/train/images/00284.png,dataset/train/labels/00284.png,dataset/train/ndsms/00284.tif,dataset/train/ndvis/00284.tif
dataset/train/edges/00285.png,dataset/train/images/00285.png,dataset/train/labels/00285.png,dataset/train/ndsms/00285.tif,dataset/train/ndvis/00285.tif
dataset/train/edges/00286.png,dataset/train/images/00286.png,dataset/train/labels/00286.png,dataset/train/ndsms/00286.tif,dataset/train/ndvis/00286.tif
dataset/train/edges/00287.png,dataset/train/images/00287.png,dataset/train/labels/00287.png,dataset/train/ndsms/00287.tif,dataset/train/ndvis/00287.tif
dataset/train/edges/00288.png,dataset/train/images/00288.png,dataset/train/labels/00288.png,dataset/train/ndsms/00288.tif,dataset/train/ndvis/00288.tif
dataset/train/edges/00289.png,dataset/train/images/00289.png,dataset/train/labels/00289.png,dataset/train/ndsms/00289.tif,dataset/train/ndvis/00289.tif
dataset/train/edges/00290.png,dataset/train/images/00290.png,dataset/train/labels/00290.png,dataset/train/ndsms/00290.tif,dataset/train/ndvis/00290.tif
dataset/train/edges/00291.png,dataset/train/images/00291.png,dataset/train/labels/00291.png,dataset/train/ndsms/00291.tif,dataset/train/ndvis/00291.tif
dataset/train/edges/00292.png,dataset/train/images/00292.png,dataset/train/labels/00292.png,dataset/train/ndsms/00292.tif,dataset/train/ndvis/00292.tif
dataset/train/edges/00293.png,dataset/train/images/00293.png,dataset/train/labels/00293.png,dataset/train/ndsms/00293.tif,dataset/train/ndvis/00293.tif
dataset/train/edges/00294.png,dataset/train/images/00294.png,dataset/train/labels/00294.png,dataset/train/ndsms/00294.tif,dataset/train/ndvis/00294.tif
dataset/train/edges/00295.png,dataset/train/images/00295.png,dataset/train/labels/00295.png,dataset/train/ndsms/00295.tif,dataset/train/ndvis/00295.tif
dataset/train/edges/00296.png,dataset/train/images/00296.png,dataset/train/labels/00296.png,dataset/train/ndsms/00296.tif,dataset/train/ndvis/00296.tif
